MORA60;Edad;Ingreso_Mensual;Max_Calif;Nivel_Educativo;Situacion_Casa
1;44;8000;1;PROFESIONAL;PROPIA
0;45;1053;1;PROFESIONAL;FAMILIAR
0;45;858.88;0;TECNICO;FAMILIAR
0;45;8300;0;PROFESIONAL;PROPIA
0;45;19800;1;PROFESIONAL;PROPIA
0;45;3170;1;TECNICO;PROPIA
0;45;15000;2;PROFESIONAL;PROPIA
0;45;30000;0;SUPERIOR;FAMILIAR
0;45;2000;0;PROFESIONAL;FAMILIAR
0;45;4200;0;PROFESIONAL;FAMILIAR
0;45;1800;0;PROFESIONAL;FAMILIAR
0;45;5000;1;PROFESIONAL;PROPIA
0;45;29180;0;SUPERIOR;FAMILIAR
0;45;15350;0;PROFESIONAL;PROPIA
1;45;2640;1;TECNICO;PROPIA
1;45;2040;1;PROFESIONAL;FAMILIAR
1;45;6600;0;SUPERIOR;FAMILIAR
1;45;19558.36;0;EDUCACION BASICA;PROPIA
1;45;26558;1;PROFESIONAL;PROPIA
1;45;6000;0;PROFESIONAL;PROPIA
1;45;2720;1;PROFESIONAL;FAMILIAR
1;45;4000;0;PROFESIONAL;FAMILIAR
1;45;1200;1;EDUCACION BASICA;FAMILIAR
1;45;2500;1;TECNICO;PROPIA
1;45;9000;0;PROFESIONAL;FAMILIAR
1;45;2992;0;TECNICO;FAMILIAR
1;45;3000;0;PROFESIONAL;FAMILIAR
1;45;1988.42;0;TECNICO;FAMILIAR
1;45;2875;1;TECNICO;PROPIA
1;45;17700;1;PROFESIONAL;FAMILIAR
1;45;930;0;TECNICO;FAMILIAR
1;45;4000;0;TECNICO;FAMILIAR
1;45;2700;2;PROFESIONAL;FAMILIAR
1;45;988.81;1;TECNICO;PROPIA
1;45;1229.94;0;PROFESIONAL;FAMILIAR
1;45;2000;0;PROFESIONAL;FAMILIAR
1;45;2500;0;TECNICO;FAMILIAR
1;45;1291.49;0;TECNICO;FAMILIAR
1;45;2000;2;PROFESIONAL;FAMILIAR
1;45;2000;1;PROFESIONAL;FAMILIAR
1;45;27500;1;PROFESIONAL;FAMILIAR
1;45;21450;0;TECNICO;PROPIA
1;45;2200;0;PROFESIONAL;FAMILIAR
1;45;5267;0;PROFESIONAL;FAMILIAR
1;45;15000;1;PROFESIONAL;FAMILIAR
1;45;1832;0;PROFESIONAL;PROPIA
1;45;15000;1;PROFESIONAL;PROPIA
1;45;8887.09;1;PROFESIONAL;PROPIA
1;45;3852;0;PROFESIONAL;FAMILIAR
1;45;2200;0;PROFESIONAL;FAMILIAR
1;45;3050;2;PROFESIONAL;FAMILIAR
1;45;16000;0;PROFESIONAL;FAMILIAR
1;45;14500;0;PROFESIONAL;FAMILIAR
1;45;2460;0;EDUCACION BASICA;FAMILIAR
1;45;8000;0;PROFESIONAL;PROPIA
1;45;28000;0;PROFESIONAL;PROPIA
1;45;10000;0;PROFESIONAL;FAMILIAR
1;45;30000;0;PROFESIONAL;PROPIA
0;46;3100;0;TECNICO;FAMILIAR
0;46;13500;4;TECNICO;PROPIA
0;46;5500;0;PROFESIONAL;FAMILIAR
0;46;3700;4;PROFESIONAL;FAMILIAR
0;46;8300;0;PROFESIONAL;FAMILIAR
0;46;6600;2;PROFESIONAL;FAMILIAR
0;46;15600;0;PROFESIONAL;PROPIA
0;46;1700;0;TECNICO;FAMILIAR
0;46;2800;0;TECNICO;PROPIA
0;46;30000;0;PROFESIONAL;FAMILIAR
0;46;1946;0;PROFESIONAL;PROPIA
0;46;22700;0;PROFESIONAL;FAMILIAR
0;46;2200;0;PROFESIONAL;FAMILIAR
0;46;10700;0;PROFESIONAL;FAMILIAR
0;46;7551;0;PROFESIONAL;FAMILIAR
0;46;11670;0;PROFESIONAL;FAMILIAR
0;46;15504;0;PROFESIONAL;PROPIA
0;46;16000;1;PROFESIONAL;PROPIA
0;46;3000;3;PROFESIONAL;PROPIA
0;46;2100;0;PROFESIONAL;PROPIA
0;46;12000;1;PROFESIONAL;PROPIA
0;46;3000;0;PROFESIONAL;PROPIA
0;46;30000;0;SIN EDUCACION;PROPIA
1;46;9600;1;TECNICO;PROPIA
1;46;2340;0;PROFESIONAL;FAMILIAR
1;46;2497.67;1;TECNICO;FAMILIAR
1;46;2500;1;TECNICO;FAMILIAR
1;46;16836;2;PROFESIONAL;PROPIA
1;46;7000;0;PROFESIONAL;PROPIA
1;46;9300;1;TECNICO;PROPIA
1;46;1500;0;TECNICO;FAMILIAR
1;46;1800;1;TECNICO;FAMILIAR
1;46;1200;1;TECNICO;FAMILIAR
1;46;4000;1;PROFESIONAL;FAMILIAR
1;46;2100;0;TECNICO;PROPIA
1;46;950;0;TECNICO;FAMILIAR
1;46;2300;1;PROFESIONAL;FAMILIAR
1;46;20000;0;PROFESIONAL;PROPIA
1;46;4350;1;TECNICO;PROPIA
1;46;1300;2;SUPERIOR;FAMILIAR
1;46;1500;0;PROFESIONAL;FAMILIAR
1;46;30000;2;SUPERIOR;PROPIA
1;46;5300;4;SUPERIOR;PROPIA
1;46;1324.66;2;PROFESIONAL;PROPIA
1;46;6550;1;TECNICO;FAMILIAR
1;46;30000;1;TECNICO;PROPIA
1;46;6600;0;TECNICO;PROPIA
1;46;1016;0;PROFESIONAL;PROPIA
1;46;5500;1;PROFESIONAL;PROPIA
1;46;6000;4;PROFESIONAL;FAMILIAR
1;46;5050;1;SUPERIOR;FAMILIAR
1;46;5050;1;PROFESIONAL;FAMILIAR
1;46;5500;3;PROFESIONAL;PROPIA
1;46;5169.99;0;PROFESIONAL;FAMILIAR
0;47;3000;1;PROFESIONAL;FAMILIAR
0;47;14000;0;PROFESIONAL;FAMILIAR
0;47;1280;1;TECNICO;FAMILIAR
0;47;16750;0;EDUCACION BASICA;PROPIA
0;47;3646.99;0;PROFESIONAL;FAMILIAR
0;47;2100;1;TECNICO;FAMILIAR
0;47;3750;0;PROFESIONAL;FAMILIAR
0;47;5000;2;PROFESIONAL;PROPIA
0;47;393.79;1;SUPERIOR;FAMILIAR
0;47;20000;1;PROFESIONAL;PROPIA
0;47;4760;0;PROFESIONAL;FAMILIAR
0;47;3000;0;PROFESIONAL;PROPIA
0;47;2500;0;PROFESIONAL;FAMILIAR
0;47;9192;0;PROFESIONAL;PROPIA
0;47;2800;2;PROFESIONAL;FAMILIAR
0;47;13500;0;PROFESIONAL;FAMILIAR
0;47;30000;0;PROFESIONAL;PROPIA
0;47;3500;0;PROFESIONAL;PROPIA
0;47;5600;0;PROFESIONAL;PROPIA
0;47;3229.2;0;PROFESIONAL;PROPIA
0;47;7670;1;PROFESIONAL;PROPIA
0;47;1045.62;0;SUPERIOR;FAMILIAR
0;47;5250;0;PROFESIONAL;PROPIA
0;47;9000;1;PROFESIONAL;FAMILIAR
1;47;2140;0;PROFESIONAL;FAMILIAR
1;47;1200;0;TECNICO;FAMILIAR
1;47;1800;0;PROFESIONAL;FAMILIAR
1;47;3290;0;PROFESIONAL;PROPIA
1;47;1300;0;PROFESIONAL;FAMILIAR
1;47;1420;0;TECNICO;FAMILIAR
1;47;900;0;TECNICO;FAMILIAR
1;47;4000;0;PROFESIONAL;FAMILIAR
1;47;1600;0;TECNICO;PROPIA
1;47;814.46;0;TECNICO;FAMILIAR
1;47;897.24;0;TECNICO;PROPIA
1;47;1200;0;TECNICO;FAMILIAR
1;47;1300;0;PROFESIONAL;PROPIA
1;47;1400;0;TECNICO;FAMILIAR
1;47;1250;0;TECNICO;FAMILIAR
1;47;1116.64;0;PROFESIONAL;FAMILIAR
1;47;1388.25;1;TECNICO;FAMILIAR
1;47;5381.76;2;PROFESIONAL;FAMILIAR
1;47;6800;0;PROFESIONAL;FAMILIAR
1;47;4000;0;PROFESIONAL;FAMILIAR
1;47;18200;0;PROFESIONAL;PROPIA
1;47;5008.17;1;PROFESIONAL;FAMILIAR
1;47;1800;0;TECNICO;FAMILIAR
1;47;12100;0;PROFESIONAL;PROPIA
1;47;4750;0;PROFESIONAL;FAMILIAR
1;47;2400;0;PROFESIONAL;FAMILIAR
1;47;1500;0;PROFESIONAL;FAMILIAR
1;47;4700;0;PROFESIONAL;PROPIA
1;47;7000;1;PROFESIONAL;FAMILIAR
1;47;9520;0;PROFESIONAL;FAMILIAR
1;47;4306;1;PROFESIONAL;PROPIA
1;47;3500;0;PROFESIONAL;FAMILIAR
0;48;4000;0;TECNICO;FAMILIAR
0;48;1540;1;TECNICO;FAMILIAR
0;48;6600;0;PROFESIONAL;FAMILIAR
0;48;30000;0;SIN EDUCACION;FAMILIAR
0;48;5953;0;PROFESIONAL;PROPIA
0;48;30000;0;SIN EDUCACION;FAMILIAR
0;48;3800;0;SUPERIOR;FAMILIAR
0;48;2500;0;TECNICO;FAMILIAR
0;48;1643.62;0;TECNICO;FAMILIAR
0;48;1673;0;TECNICO;FAMILIAR
0;48;3800;0;PROFESIONAL;FAMILIAR
0;48;1400;0;TECNICO;FAMILIAR
0;48;1000;0;TECNICO;FAMILIAR
0;48;8794;0;PROFESIONAL;PROPIA
0;48;6015;0;PROFESIONAL;FAMILIAR
0;48;1000;0;PROFESIONAL;FAMILIAR
0;48;2858;0;PROFESIONAL;FAMILIAR
0;48;4224;1;PROFESIONAL;PROPIA
0;48;2820;1;PROFESIONAL;FAMILIAR
0;48;23000;0;PROFESIONAL;PROPIA
0;48;4200;0;PROFESIONAL;PROPIA
0;48;2100;0;PROFESIONAL;PROPIA
0;48;23000;0;PROFESIONAL;PROPIA
1;48;2500;2;PROFESIONAL;FAMILIAR
1;48;2000;0;PROFESIONAL;FAMILIAR
1;48;3200;0;PROFESIONAL;FAMILIAR
1;48;700;0;TECNICO;FAMILIAR
1;48;9800;1;PROFESIONAL;PROPIA
1;48;2500;0;TECNICO;FAMILIAR
1;48;2000;1;PROFESIONAL;FAMILIAR
1;48;6800;1;PROFESIONAL;FAMILIAR
1;48;2300;0;TECNICO;PROPIA
1;48;4362;1;PROFESIONAL;PROPIA
1;48;5000;2;TECNICO;FAMILIAR
1;48;2776.65;1;TECNICO;FAMILIAR
1;48;1097.93;0;TECNICO;FAMILIAR
1;48;3500;1;TECNICO;PROPIA
1;48;5138.16;4;PROFESIONAL;FAMILIAR
1;48;665.23;0;TECNICO;FAMILIAR
1;48;2030;1;PROFESIONAL;FAMILIAR
1;48;5500;0;PROFESIONAL;FAMILIAR
1;48;2000;0;PROFESIONAL;FAMILIAR
1;48;7000;3;PROFESIONAL;FAMILIAR
1;48;4501.49;1;PROFESIONAL;FAMILIAR
1;48;8000;1;PROFESIONAL;FAMILIAR
1;48;14350;0;PROFESIONAL;FAMILIAR
1;48;1731.76;0;TECNICO;PROPIA
1;48;1135.88;0;SUPERIOR;FAMILIAR
1;48;12450;0;PROFESIONAL;FAMILIAR
1;48;6168.06;0;PROFESIONAL;PROPIA
1;48;3500;0;TECNICO;FAMILIAR
1;48;8857.51;1;PROFESIONAL;PROPIA
1;48;13150;1;PROFESIONAL;FAMILIAR
1;48;20000;0;PROFESIONAL;ALQUILADA
1;48;1400;0;TECNICO;PROPIA
1;48;1400;0;TECNICO;PROPIA
1;48;18000;0;PROFESIONAL;PROPIA
1;48;15000;0;TECNICO;PROPIA
1;48;15000;0;TECNICO;PROPIA
0;49;30000;0;SIN EDUCACION;PROPIA
0;49;3152.38;0;TECNICO;FAMILIAR
0;49;2000;0;PROFESIONAL;FAMILIAR
0;49;4400;0;PROFESIONAL;FAMILIAR
0;49;2000;0;TECNICO;PROPIA
0;49;2600;1;TECNICO;FAMILIAR
0;49;1010.42;0;TECNICO;PROPIA
0;49;2184.26;0;TECNICO;FAMILIAR
0;49;5946;0;PROFESIONAL;FAMILIAR
0;49;2000;1;PROFESIONAL;PROPIA
0;49;23796;0;PROFESIONAL;PROPIA
0;49;13500;0;PROFESIONAL;FAMILIAR
0;49;5271;1;PROFESIONAL;FAMILIAR
0;49;1969.75;0;TECNICO;FAMILIAR
0;49;10476.6;0;PROFESIONAL;FAMILIAR
0;49;2300;0;PROFESIONAL;PROPIA
0;49;6439.69;1;PROFESIONAL;FAMILIAR
0;49;18000;1;PROFESIONAL;PROPIA
0;49;4600;2;PROFESIONAL;FAMILIAR
0;49;19708;1;PROFESIONAL;PROPIA
0;49;20000;0;PROFESIONAL;PROPIA
0;49;6531.87;0;TECNICO;ALQUILADA
0;49;27000;0;PROFESIONAL;FAMILIAR
0;49;26000;0;PROFESIONAL;PROPIA
1;49;10000;0;PROFESIONAL;PROPIA
1;49;2800;0;PROFESIONAL;FAMILIAR
1;49;4000;0;PROFESIONAL;FAMILIAR
1;49;2898;1;PROFESIONAL;FAMILIAR
1;49;6350;1;PROFESIONAL;PROPIA
1;49;3330;0;TECNICO;FAMILIAR
1;49;2893;0;TECNICO;FAMILIAR
1;49;2029.52;0;TECNICO;PROPIA
1;49;1540;1;TECNICO;PROPIA
1;49;6250;1;PROFESIONAL;PROPIA
1;49;11490;1;PROFESIONAL;FAMILIAR
1;49;4200;0;PROFESIONAL;FAMILIAR
1;49;1000;0;TECNICO;FAMILIAR
1;49;23000;2;TECNICO;PROPIA
1;49;7000;0;PROFESIONAL;FAMILIAR
1;49;4185;0;PROFESIONAL;FAMILIAR
1;49;5601;1;PROFESIONAL;FAMILIAR
1;49;16250;1;PROFESIONAL;FAMILIAR
1;49;2238.57;2;TECNICO;PROPIA
1;49;2118;0;TECNICO;OTRAS
1;49;3387.45;0;TECNICO;PROPIA
0;50;1160;1;PROFESIONAL;FAMILIAR
0;50;4201.52;1;TECNICO;PROPIA
0;50;4500;1;PROFESIONAL;PROPIA
0;50;9000;2;PROFESIONAL;PROPIA
0;50;4287;2;PROFESIONAL;FAMILIAR
0;50;7033;1;PROFESIONAL;PROPIA
0;50;11087;0;PROFESIONAL;FAMILIAR
0;50;30000;0;PROFESIONAL;PROPIA
1;50;3500;0;PROFESIONAL;PROPIA
1;50;1000;1;TECNICO;FAMILIAR
1;50;1200;1;PROFESIONAL;FAMILIAR
1;50;691.21;2;TECNICO;FAMILIAR
1;50;5311.46;4;PROFESIONAL;PROPIA
1;50;5311.46;4;SUPERIOR;FAMILIAR
1;50;620.13;0;TECNICO;PROPIA
1;50;2509;2;PROFESIONAL;FAMILIAR
1;50;732.05;0;EDUCACION BASICA;FAMILIAR
1;50;2509;2;SUPERIOR;FAMILIAR
1;50;5000;1;PROFESIONAL;PROPIA
1;50;3400;3;PROFESIONAL;PROPIA
1;50;2200;0;PROFESIONAL;FAMILIAR
1;50;10000;1;PROFESIONAL;FAMILIAR
1;50;6700;2;PROFESIONAL;FAMILIAR
1;50;2800;1;PROFESIONAL;FAMILIAR
1;50;9750;0;PROFESIONAL;FAMILIAR
1;50;4600;0;PROFESIONAL;PROPIA
1;50;4600;0;PROFESIONAL;PROPIA
1;50;3040;2;PROFESIONAL;FAMILIAR
1;50;3040;2;PROFESIONAL;FAMILIAR
1;50;5650;1;PROFESIONAL;FAMILIAR
1;50;10500;4;PROFESIONAL;FAMILIAR
1;50;12000;0;PROFESIONAL;FAMILIAR
1;50;5831.53;1;PROFESIONAL;FAMILIAR
1;50;30000;0;PROFESIONAL;PROPIA
0;51;900;0;TECNICO;FAMILIAR
0;51;1200;1;PROFESIONAL;FAMILIAR
0;51;1072.25;0;TECNICO;FAMILIAR
0;51;14000;0;PROFESIONAL;PROPIA
0;51;5600;0;PROFESIONAL;PROPIA
0;51;8400;1;TECNICO;FAMILIAR
0;51;5213;0;PROFESIONAL;PROPIA
0;51;5000;0;SUPERIOR;FAMILIAR
0;51;7455.4;0;PROFESIONAL;PROPIA
0;51;10000;0;PROFESIONAL;FAMILIAR
0;51;10050;0;PROFESIONAL;PROPIA
0;51;10500;0;PROFESIONAL;PROPIA
0;51;9000;1;SUPERIOR;PROPIA
1;51;23000;1;PROFESIONAL;PROPIA
1;51;2150;0;TECNICO;PROPIA
1;51;2860;0;SUPERIOR;FAMILIAR
1;51;1200;0;TECNICO;OTRAS
1;51;711.96;0;TECNICO;FAMILIAR
1;51;1200;1;PROFESIONAL;PROPIA
1;51;895.12;0;TECNICO;FAMILIAR
1;51;2096.2;0;TECNICO;PROPIA
1;51;21600;0;PROFESIONAL;PROPIA
1;51;1374;0;PROFESIONAL;FAMILIAR
1;51;3500;0;PROFESIONAL;PROPIA
1;51;2000;0;PROFESIONAL;FAMILIAR
1;51;2200;0;PROFESIONAL;FAMILIAR
1;51;7000;0;PROFESIONAL;PROPIA
1;51;7000;0;PROFESIONAL;PROPIA
1;51;2900;1;PROFESIONAL;PROPIA
1;51;4500;0;PROFESIONAL;FAMILIAR
1;51;3000;0;PROFESIONAL;PROPIA
1;51;1765.8;1;SUPERIOR;FAMILIAR
1;51;4500;1;TECNICO;FAMILIAR
1;51;4700;1;PROFESIONAL;FAMILIAR
1;51;30000;0;PROFESIONAL;PROPIA
0;52;2800;0;TECNICO;PROPIA
0;52;990.13;0;TECNICO;PROPIA
0;52;888.44;0;TECNICO;FAMILIAR
0;52;13500;0;SUPERIOR;FAMILIAR
0;52;19250;0;PROFESIONAL;PROPIA
0;52;10500;1;PROFESIONAL;PROPIA
0;52;8200;0;PROFESIONAL;PROPIA
0;52;13500;0;PROFESIONAL;PROPIA
0;52;11749;2;PROFESIONAL;PROPIA
0;52;2500;1;TECNICO;FAMILIAR
0;52;6000;0;PROFESIONAL;FAMILIAR
0;52;7000;0;PROFESIONAL;PROPIA
0;52;21800;2;SUPERIOR;PROPIA
0;52;15000;2;PROFESIONAL;PROPIA
0;52;4000;0;TECNICO;FAMILIAR
0;52;22900;0;PROFESIONAL;PROPIA
0;52;2100;0;PROFESIONAL;FAMILIAR
0;52;19883.95;0;PROFESIONAL;PROPIA
1;52;700;1;TECNICO;FAMILIAR
1;52;1500;0;TECNICO;FAMILIAR
1;52;6000;0;TECNICO;FAMILIAR
1;52;2800;0;PROFESIONAL;FAMILIAR
1;52;2000;0;TECNICO;FAMILIAR
1;52;3080.72;0;TECNICO;OTRAS
1;52;860.37;1;PROFESIONAL;PROPIA
1;52;4500;0;SUPERIOR;PROPIA
1;52;30000;1;EDUCACION BASICA;FAMILIAR
1;52;2500;1;TECNICO;PROPIA
1;52;3300;0;TECNICO;FAMILIAR
1;52;2200;1;PROFESIONAL;FAMILIAR
1;52;2480;1;TECNICO;PROPIA
1;52;1500;0;TECNICO;FAMILIAR
1;52;6600;0;PROFESIONAL;PROPIA
1;52;15170;1;PROFESIONAL;FAMILIAR
1;52;8633;1;PROFESIONAL;FAMILIAR
1;52;6600;0;PROFESIONAL;PROPIA
1;52;8633;1;PROFESIONAL;FAMILIAR
1;52;3000;0;TECNICO;FAMILIAR
1;52;3750;1;PROFESIONAL;FAMILIAR
1;52;2100;0;TECNICO;FAMILIAR
0;53;3000;0;PROFESIONAL;FAMILIAR
0;53;2500;0;TECNICO;PROPIA
0;53;6763;0;PROFESIONAL;PROPIA
0;53;976;0;TECNICO;PROPIA
0;53;2300;0;TECNICO;FAMILIAR
0;53;2873;2;PROFESIONAL;FAMILIAR
0;53;3717;0;EDUCACION BASICA;PROPIA
0;53;7600;1;PROFESIONAL;FAMILIAR
0;53;22000;0;PROFESIONAL;ALQUILADA
0;53;2055.73;0;TECNICO;PROPIA
0;53;2800;1;PROFESIONAL;PROPIA
0;53;8750;0;PROFESIONAL;FAMILIAR
0;53;815.33;0;PROFESIONAL;FAMILIAR
0;53;6370;1;PROFESIONAL;PROPIA
0;53;24000;0;PROFESIONAL;PROPIA
0;53;2500;0;PROFESIONAL;PROPIA
0;53;7500;0;PROFESIONAL;FAMILIAR
0;53;30000;1;PROFESIONAL;PROPIA
0;53;2930;0;EDUCACION BASICA;PROPIA
0;53;30000;3;PROFESIONAL;PROPIA
1;53;4500;0;TECNICO;FAMILIAR
1;53;2000;1;TECNICO;FAMILIAR
1;53;12000;0;PROFESIONAL;FAMILIAR
1;53;1200;0;TECNICO;FAMILIAR
1;53;5000;1;PROFESIONAL;FAMILIAR
1;53;1500;0;TECNICO;FAMILIAR
1;53;6000;0;SUPERIOR;ALQUILADA
1;53;3500;0;PROFESIONAL;FAMILIAR
1;53;1439;1;PROFESIONAL;FAMILIAR
1;53;7238.42;2;TECNICO;FAMILIAR
1;53;10000;1;PROFESIONAL;FAMILIAR
1;53;4500;0;PROFESIONAL;FAMILIAR
1;53;1000;0;PROFESIONAL;PROPIA
1;53;9740;0;PROFESIONAL;FAMILIAR
1;53;11700;0;PROFESIONAL;PROPIA
1;53;9208;0;PROFESIONAL;PROPIA
1;53;17500;1;PROFESIONAL;FAMILIAR
1;53;7000;0;PROFESIONAL;PROPIA
1;53;11160;1;PROFESIONAL;PROPIA
1;53;4300;0;PROFESIONAL;PROPIA
1;53;6200;0;PROFESIONAL;FAMILIAR
1;53;23163.6;1;PROFESIONAL;PROPIA
0;54;1800;0;EDUCACION BASICA;PROPIA
0;54;10046;1;PROFESIONAL;PROPIA
0;54;18000;1;PROFESIONAL;PROPIA
0;54;11913;0;PROFESIONAL;PROPIA
0;54;25000;0;PROFESIONAL;PROPIA
0;54;7634.16;0;PROFESIONAL;PROPIA
0;54;13500;0;PROFESIONAL;FAMILIAR
0;54;2100;0;PROFESIONAL;FAMILIAR
0;54;2615.25;0;TECNICO;PROPIA
0;54;6500;0;PROFESIONAL;FAMILIAR
0;54;13000;1;PROFESIONAL;PROPIA
0;54;4500;0;PROFESIONAL;PROPIA
0;54;20950;0;SUPERIOR;PROPIA
0;54;29000;0;PROFESIONAL;PROPIA
0;54;25000;0;EDUCACION BASICA;FAMILIAR
0;54;30000;1;PROFESIONAL;PROPIA
0;54;30000;0;PROFESIONAL;PROPIA
0;54;24000;0;PROFESIONAL;FAMILIAR
1;54;8000;1;PROFESIONAL;PROPIA
1;54;2500;0;PROFESIONAL;FAMILIAR
1;54;7925;0;PROFESIONAL;FAMILIAR
1;54;1353.46;1;TECNICO;FAMILIAR
1;54;2000;0;PROFESIONAL;FAMILIAR
1;54;1800;0;TECNICO;FAMILIAR
1;54;9000;1;PROFESIONAL;PROPIA
1;54;6100;2;PROFESIONAL;PROPIA
1;54;1200;0;TECNICO;FAMILIAR
1;54;2340;1;PROFESIONAL;FAMILIAR
1;54;2400;1;PROFESIONAL;FAMILIAR
1;54;2700;0;PROFESIONAL;PROPIA
1;54;13400;2;PROFESIONAL;PROPIA
1;54;15000;3;PROFESIONAL;FAMILIAR
1;54;30000;2;SIN EDUCACION;FAMILIAR
1;54;8634;0;SIN EDUCACION;FAMILIAR
0;55;3686.3;2;TECNICO;FAMILIAR
0;55;2500;0;TECNICO;FAMILIAR
0;55;15000;0;PROFESIONAL;PROPIA
0;55;2700;0;PROFESIONAL;FAMILIAR
0;55;6292;0;PROFESIONAL;PROPIA
0;55;5375;0;PROFESIONAL;PROPIA
0;55;9300;0;PROFESIONAL;PROPIA
1;55;2100;0;EDUCACION BASICA;PROPIA
1;55;2307;1;TECNICO;PROPIA
1;55;773;0;TECNICO;FAMILIAR
1;55;725;0;PROFESIONAL;FAMILIAR
1;55;1509.12;0;TECNICO;FAMILIAR
1;55;2100;0;SIN EDUCACION;FAMILIAR
1;55;5356;0;TECNICO;FAMILIAR
1;55;2400;0;TECNICO;FAMILIAR
1;55;14200;0;PROFESIONAL;PROPIA
1;55;30000;0;PROFESIONAL;PROPIA
1;55;1761.3;1;TECNICO;FAMILIAR
1;55;2200;1;PROFESIONAL;PROPIA
1;55;11695;0;SUPERIOR;PROPIA
1;55;1400;0;TECNICO;PROPIA
1;55;3244.85;1;PROFESIONAL;FAMILIAR
1;55;5250;0;PROFESIONAL;FAMILIAR
0;56;2800;1;PROFESIONAL;FAMILIAR
0;56;6000;0;PROFESIONAL;PROPIA
0;56;6600;1;PROFESIONAL;FAMILIAR
0;56;3673;1;PROFESIONAL;FAMILIAR
0;56;5500;1;PROFESIONAL;FAMILIAR
0;56;9000;0;PROFESIONAL;PROPIA
0;56;13000;0;PROFESIONAL;PROPIA
0;56;3886.37;0;PROFESIONAL;FAMILIAR
0;56;11000;0;PROFESIONAL;FAMILIAR
0;56;30000;0;PROFESIONAL;FAMILIAR
0;56;26348;0;PROFESIONAL;PROPIA
0;56;13500;0;PROFESIONAL;FAMILIAR
0;56;16400;0;PROFESIONAL;PROPIA
1;56;850;2;TECNICO;FAMILIAR
1;56;1900;0;TECNICO;FAMILIAR
1;56;5359.62;1;SUPERIOR;PROPIA
1;56;19383;0;PROFESIONAL;PROPIA
1;56;3557;1;SUPERIOR;FAMILIAR
1;56;5900;1;PROFESIONAL;PROPIA
1;56;6205;0;PROFESIONAL;PROPIA
1;56;8000;1;PROFESIONAL;PROPIA
0;57;30000;0;SIN EDUCACION;FAMILIAR
0;57;5000;0;PROFESIONAL;FAMILIAR
0;57;2440;0;TECNICO;FAMILIAR
0;57;3500;0;PROFESIONAL;PROPIA
0;57;8000;0;PROFESIONAL;FAMILIAR
0;57;4878.11;0;PROFESIONAL;FAMILIAR
1;57;934.26;0;EDUCACION BASICA;FAMILIAR
1;57;4000;0;PROFESIONAL;FAMILIAR
1;57;2500;2;PROFESIONAL;PROPIA
1;57;7068;0;PROFESIONAL;PROPIA
1;57;1700;1;TECNICO;FAMILIAR
1;57;1360;0;PROFESIONAL;FAMILIAR
1;57;5000;1;TECNICO;FAMILIAR
1;57;5000;1;TECNICO;FAMILIAR
1;57;8200;0;PROFESIONAL;FAMILIAR
1;57;5300;1;TECNICO;PROPIA
1;57;4380;2;PROFESIONAL;FAMILIAR
1;57;30000;1;PROFESIONAL;PROPIA
1;57;2900;0;TECNICO;PROPIA
1;57;1340;0;PROFESIONAL;PROPIA
1;57;9000;0;TECNICO;FAMILIAR
1;57;16500;0;PROFESIONAL;PROPIA
0;58;3749;0;PROFESIONAL;FAMILIAR
0;58;7500;2;PROFESIONAL;FAMILIAR
0;58;12000;1;PROFESIONAL;FAMILIAR
0;58;7500;0;PROFESIONAL;FAMILIAR
0;58;2951.57;1;PROFESIONAL;FAMILIAR
0;58;6078.67;0;PROFESIONAL;PROPIA
0;58;5060;0;TECNICO;PROPIA
0;58;8257;0;PROFESIONAL;PROPIA
0;58;21000;0;PROFESIONAL;PROPIA
0;58;1700;1;PROFESIONAL;FAMILIAR
0;58;6000;0;PROFESIONAL;FAMILIAR
1;58;3024;1;PROFESIONAL;FAMILIAR
1;58;2000;1;TECNICO;FAMILIAR
1;58;16863;2;PROFESIONAL;ALQUILADA
1;58;1381.97;1;TECNICO;PROPIA
1;58;10000;0;TECNICO;PROPIA
1;58;1200;1;PROFESIONAL;FAMILIAR
1;58;9000;0;PROFESIONAL;FAMILIAR
1;58;9000;0;PROFESIONAL;FAMILIAR
1;58;2500;1;TECNICO;FAMILIAR
1;58;6000;1;PROFESIONAL;PROPIA
1;58;3300;2;PROFESIONAL;PROPIA
1;58;7500;1;PROFESIONAL;FAMILIAR
1;58;12100;1;PROFESIONAL;PROPIA
1;58;1600;1;PROFESIONAL;FAMILIAR
1;58;800;0;TECNICO;PROPIA
1;58;3000;0;PROFESIONAL;PROPIA
1;58;3100;1;PROFESIONAL;PROPIA
0;59;2300;0;TECNICO;PROPIA
0;59;1100;0;TECNICO;FAMILIAR
0;59;2088.23;0;TECNICO;FAMILIAR
0;59;4000;0;PROFESIONAL;FAMILIAR
0;59;1240;0;PROFESIONAL;PROPIA
0;59;30000;1;PROFESIONAL;FAMILIAR
0;59;15467;0;PROFESIONAL;PROPIA
0;59;30000;0;PROFESIONAL;PROPIA
1;59;2700;0;PROFESIONAL;FAMILIAR
1;59;5212.22;0;TECNICO;FAMILIAR
1;59;1500;0;PROFESIONAL;FAMILIAR
1;59;1700;1;PROFESIONAL;FAMILIAR
1;59;2080;0;TECNICO;PROPIA
1;59;8200;0;PROFESIONAL;FAMILIAR
1;59;3462.64;4;PROFESIONAL;FAMILIAR
1;59;2700;0;PROFESIONAL;FAMILIAR
